cve,ferramenta,no_denominador,motivo_fora_denominador,status_campanha,tratado_presente,nivel_0,nivel_1,nivel_2_generosa,nivel_2_estrita,nivel_3,nivel_4_generosa,nivel_4_estrita,estrita_aplicavel,achados_no_arquivo_gt,distancia_min_linha,distancia_min_intervalo,gt_file_scanned,gt_cwe_primary,gt_cwes
CVE-2019-10747,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-10750,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-10750,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-10750,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-10757,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-116,CWE-116
CVE-2019-10757,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-116,CWE-116
CVE-2019-10757,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,1,90,90,null,CWE-116,CWE-116
CVE-2019-10758,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-10758,semgrep,true,,OK,true,true,true,true,false,false,false,false,true,2,32,32,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-10758,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-10759,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094
CVE-2019-10759,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094
CVE-2019-10759,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094
CVE-2019-10761,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-074|CWE-094
CVE-2019-10761,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-074|CWE-094
CVE-2019-10761,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-074|CWE-094
CVE-2019-10765,codeql,true,,OK,true,true,true,true,true,true,true,true,true,17,0,0,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10765,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,7,144,136,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10765,snyk-code,true,,OK,true,true,true,true,false,true,false,false,true,17,3,0,null,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10767,codeql,true,,OK,true,true,true,true,true,true,true,true,true,92,0,0,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10767,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,57,1,1,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10767,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-10771,codeql,true,,OK,true,true,true,true,true,true,true,true,true,11,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-10771,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,8,300,300,true,CWE-079,CWE-079|CWE-116
CVE-2019-10771,snyk-code,true,,OK,true,true,true,true,true,true,true,true,true,8,0,0,null,CWE-079,CWE-079|CWE-116
CVE-2019-10775,codeql,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,true,CWE-730,CWE-730
CVE-2019-10775,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-730,CWE-730
CVE-2019-10775,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,9,34,34,null,CWE-730,CWE-730
CVE-2019-10776,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2019-10776,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,1,13,13,true,CWE-078,CWE-078|CWE-088
CVE-2019-10776,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2019-10777,codeql,true,,OK,true,true,true,true,true,true,true,true,true,3,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2019-10777,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,6,67,67,true,CWE-078,CWE-078|CWE-088
CVE-2019-10777,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2019-10778,codeql,true,,OK,true,true,true,true,true,true,true,true,true,7,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2019-10778,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,13,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2019-10778,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,2,11,11,null,CWE-078,CWE-078|CWE-088
CVE-2019-10781,codeql,true,,OK,true,true,true,false,false,false,false,false,true,2,105,105,true,CWE-668,CWE-668
CVE-2019-10781,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,1398,1398,true,CWE-668,CWE-668
CVE-2019-10781,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-668,CWE-668
CVE-2019-10785,codeql,true,,OK,true,true,true,true,true,true,true,true,true,6,0,0,true,CWE-116,CWE-116|CWE-020
CVE-2019-10785,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,9,0,0,true,CWE-116,CWE-116|CWE-020
CVE-2019-10785,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-116,CWE-116|CWE-020
CVE-2019-11358,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-11358,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-11358,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2019-12041,codeql,true,,OK,true,true,true,false,false,false,false,false,true,31,29,29,true,CWE-399,CWE-399
CVE-2019-12041,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,3,55,55,true,CWE-399,CWE-399
CVE-2019-12041,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-399,CWE-399
CVE-2019-12043,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2019-12043,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2019-12043,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079
CVE-2019-12313,codeql,true,,OK,true,true,true,true,true,true,true,true,true,4,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-12313,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,3,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-12313,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-13127,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-13127,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-13127,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-13173,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-022,CWE-022
CVE-2019-13173,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,1,78,78,true,CWE-022,CWE-022
CVE-2019-13173,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-022,CWE-022
CVE-2019-13506,codeql,true,,OK,true,true,true,true,true,true,true,true,true,3,0,0,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-13506,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-13506,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-14772,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-14772,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-14772,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-14862,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-14862,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-14862,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-15478,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-15478,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,2,20,20,true,CWE-079,CWE-079|CWE-116
CVE-2019-15478,snyk-code,true,,OK,true,true,true,false,false,true,false,false,true,2,0,0,null,CWE-079,CWE-079|CWE-116
CVE-2019-15479,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-15479,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-15479,snyk-code,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,null,CWE-079,CWE-079|CWE-116
CVE-2019-15482,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-15482,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-15482,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-15532,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-15532,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-15532,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-15657,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094
CVE-2019-15657,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094
CVE-2019-15657,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094
CVE-2019-15658,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2019-15658,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2019-15658,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-089,CWE-089
CVE-2019-15782,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-15782,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,2,69,69,true,CWE-079,CWE-079|CWE-116
CVE-2019-15782,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,3,55,55,null,CWE-079,CWE-079|CWE-116
CVE-2019-16763,codeql,true,,OK,true,true,true,true,true,true,true,true,true,21,0,0,true,CWE-020,CWE-020
CVE-2019-16763,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-020,CWE-020
CVE-2019-16763,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-020,CWE-020
CVE-2019-16769,codeql,true,,OK,true,true,true,false,false,false,false,false,true,1,181,181,true,CWE-079,CWE-079
CVE-2019-16769,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2019-16769,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079
CVE-2019-17495,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2019-17495,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079
CVE-2019-17495,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079
CVE-2019-17592,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-730|CWE-400
CVE-2019-17592,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-730|CWE-400
CVE-2019-17592,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-400,CWE-730|CWE-400
CVE-2019-18350,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2019-18350,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2019-18350,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2019-18818,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2019-18818,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2019-18818,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,2,122,122,null,CWE-089,CWE-089
CVE-2019-18954,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-754,CWE-754
CVE-2019-18954,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-754,CWE-754
CVE-2019-18954,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-754,CWE-754
CVE-2019-19507,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-807,CWE-807|CWE-290
CVE-2019-19507,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,38,38,true,CWE-807,CWE-807|CWE-290
CVE-2019-19507,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-807,CWE-807|CWE-290
CVE-2019-20149,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-020,CWE-668|CWE-020
CVE-2019-20149,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-020,CWE-668|CWE-020
CVE-2019-20149,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-020,CWE-668|CWE-020
CVE-2019-20174,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-20174,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-20174,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-5413,codeql,true,,OK,true,true,true,true,true,false,false,false,true,2,12,3,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-5413,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-5413,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2019-5414,codeql,true,,OK,true,true,true,true,true,true,true,true,true,4,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2019-5414,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-078,CWE-078|CWE-088
CVE-2019-5414,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2019-5423,codeql,true,,OK,true,true,true,true,true,true,true,true,true,6,0,0,true,CWE-116,CWE-116|CWE-020
CVE-2019-5423,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,2,2,true,CWE-116,CWE-116|CWE-020
CVE-2019-5423,snyk-code,true,,SEM_ARQUIVO_ANALISAVEL,false,false,false,false,false,false,false,false,true,,,,,CWE-116,CWE-116|CWE-020
CVE-2019-5444,codeql,true,,OK,true,true,true,true,true,true,true,true,true,5,0,0,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5444,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,9,9,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5444,snyk-code,true,,OK,true,true,true,false,false,true,false,false,true,2,9,0,null,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5479,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5479,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,6,0,0,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5479,snyk-code,true,,OK,true,true,true,false,false,true,false,false,true,1,76,0,null,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2019-5483,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2019-5483,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2019-5483,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2019-5484,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-022,CWE-022
CVE-2019-5484,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,6,100,100,true,CWE-022,CWE-022
CVE-2019-5484,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-022,CWE-022
CVE-2019-8331,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2019-8331,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2019-8331,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2019-8903,codeql,true,,OK,true,true,true,true,true,true,true,true,true,26,0,0,true,CWE-116,CWE-116|CWE-020
CVE-2019-8903,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-116,CWE-116|CWE-020
CVE-2019-8903,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,17,1475,1475,null,CWE-116,CWE-116|CWE-020
CVE-2019-9844,codeql,true,,OK,true,true,true,true,true,true,true,true,true,11,0,0,true,CWE-020,CWE-020
CVE-2019-9844,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,464,464,true,CWE-020,CWE-020
CVE-2019-9844,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-020,CWE-020
CVE-2020-11021,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-200,CWE-200
CVE-2020-11021,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,186,186,true,CWE-200,CWE-200
CVE-2020-11021,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-200,CWE-200
CVE-2020-11022,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2020-11022,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-11022,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2020-11059,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-11059,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-11059,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-11079,codeql,true,,OK,true,true,true,true,true,true,true,true,true,8,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-11079,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-11079,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-12265,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-022,CWE-022
CVE-2020-12265,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,2,5,5,true,CWE-022,CWE-022
CVE-2020-12265,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-022,CWE-022
CVE-2020-14000,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2020-14000,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2020-14000,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-601,CWE-079|CWE-116|CWE-601
CVE-2020-15092,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-15092,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-15092,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,1,199,199,null,CWE-079,CWE-079|CWE-116
CVE-2020-15095,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-15095,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-15095,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-312,CWE-312|CWE-315|CWE-359
CVE-2020-15119,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-15119,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2020-15119,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2020-15123,codeql,true,,OK,true,true,true,true,true,true,true,true,true,6,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-15123,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-078,CWE-078|CWE-088
CVE-2020-15123,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-15135,codeql,true,,OK,true,true,true,false,false,false,false,false,true,1,64,64,true,CWE-352,CWE-352
CVE-2020-15135,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,79,79,true,CWE-352,CWE-352
CVE-2020-15135,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,5,27,27,null,CWE-352,CWE-352
CVE-2020-15138,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-15138,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,2,7,0,true,CWE-079,CWE-079|CWE-116
CVE-2020-15138,snyk-code,true,,OK,true,true,true,true,true,true,true,true,true,1,7,0,null,CWE-079,CWE-079|CWE-116
CVE-2020-15152,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-918,CWE-918
CVE-2020-15152,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-918,CWE-918
CVE-2020-15152,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-918,CWE-918
CVE-2020-15156,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-352,CWE-352
CVE-2020-15156,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,117,117,true,CWE-352,CWE-352
CVE-2020-15156,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,4,58,58,null,CWE-352,CWE-352
CVE-2020-15256,codeql,true,,OK,true,true,true,true,true,true,true,true,true,4,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-15256,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,1,33,33,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-15256,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-26226,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-116,CWE-116
CVE-2020-26226,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,2,2,true,CWE-116,CWE-116
CVE-2020-26226,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-116,CWE-116
CVE-2020-26256,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-400,CWE-730|CWE-400
CVE-2020-26256,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-730|CWE-400
CVE-2020-26256,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-400,CWE-730|CWE-400
CVE-2020-27666,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-27666,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2020-27666,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2020-4051,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-4051,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-4051,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
